Cluster,Node,Namespace,Pod,CPURequests (cores),MemoryRequests (Mi),CDGC CPU % Utilization,CDGC Mem % Utilization,Total CPU % Utilization,Total Mem % Utilization
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-222.us-west-2.compute.internal,ccgf-devprod-hawk-func,ccgf-orchestration-management-api-server-5-0-0-367-548b6bd8n7nl,0.30,5120,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-222.us-west-2.compute.internal,ccgf-devprod-hawk-func,ccgf-product-configuration-2-1-4-73-fff4b9677-t9csv,0.20,4024,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-222.us-west-2.compute.internal,ccgf-devprod-hawk-func,hawk-filebeat-elastic-ds-tkvp6,0.10,200,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-222.us-west-2.compute.internal,ccgf-devprod-hawk-mgmt,ccgf-auth-pap-2-0-0-247-6d5f774dbc-4crmj,0.20,4024,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-222.us-west-2.compute.internal,ccgf-devprod-hawk-mgmt,hawk-filebeat-elastic-ds-2fnw6,0.30,300,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-222.us-west-2.compute.internal,csoc-qa-secops,cortex-xdr-q6ng8,0.20,600,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-222.us-west-2.compute.internal,kube-system,aws-node-765c9,0.03,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-222.us-west-2.compute.internal,kube-system,ebs-csi-node-9n95p,0.03,384,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-222.us-west-2.compute.internal,kube-system,efs-csi-node-mhxnf,0.10,128,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-222.us-west-2.compute.internal,kube-system,externaldnsaddon-external-dns-775d49746f-b5r7d,0.00,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-222.us-west-2.compute.internal,kube-system,kube-proxy-rznx2,0.10,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-222.us-west-2.compute.internal,lamm,auditbeat-ct-auditbeat-jgml2,0.10,100,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-222.us-west-2.compute.internal,lamm,fluent-bit-6nmwb,0.50,1024,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-222.us-west-2.compute.internal,lamm,monitoringaddon-prometheus-node-exporter-5zdtw,0.00,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-222.us-west-2.compute.internal,lamm,ssl-exporter-addon-cert-exporter-cert-manager-8468cf4f5d-f8n9k,0.10,128,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-222.us-west-2.compute.internal,stackrox,collector-p24mq,0.06,330,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-222.us-west-2.compute.internal,Total,18,2.62,22506,17.50%,62.62%,32.69%,71.14%
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-18.us-west-2.compute.internal,ccgf-devprod-hawk-func,ccgf-contentv2-2-11-0-441-84bb547fb6-hvvpp,0.20,5120,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-18.us-west-2.compute.internal,ccgf-devprod-hawk-func,ccgf-devprod-hawk-func-public-api-gateway-58fd8c68ff-kvqg9,0.10,1024,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-18.us-west-2.compute.internal,ccgf-devprod-hawk-func,ccgf-devprod-hawk-func-self-service-ui-internal-ccgf-gatewjnqrm,0.10,1024,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-18.us-west-2.compute.internal,ccgf-devprod-hawk-func,ccgf-notification-processor-production-driver,1.00,896,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-18.us-west-2.compute.internal,ccgf-devprod-hawk-func,cdmp-marketplace-3-0-0-823-6687bb8c97-rkbh5,0.20,5120,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-18.us-west-2.compute.internal,ccgf-devprod-hawk-func,cdq-task-data-store-2-6-0-121-7796fbc58f-t9s2v,0.20,5120,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-18.us-west-2.compute.internal,ccgf-devprod-hawk-func,hawk-filebeat-elastic-ds-q9bxq,0.10,200,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-18.us-west-2.compute.internal,ccgf-devprod-hawk-mgmt,hawk-filebeat-elastic-ds-n2ql8,0.30,300,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-18.us-west-2.compute.internal,csoc-qa-secops,cortex-xdr-2ssvv,0.20,600,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-18.us-west-2.compute.internal,kube-system,aws-node-d8jj6,0.03,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-18.us-west-2.compute.internal,kube-system,ebs-csi-node-tsq4l,0.03,384,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-18.us-west-2.compute.internal,kube-system,efs-csi-node-9f2vg,0.10,128,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-18.us-west-2.compute.internal,kube-system,kube-proxy-dpt4n,0.10,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-18.us-west-2.compute.internal,lamm,auditbeat-ct-auditbeat-ks9g6,0.10,100,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-18.us-west-2.compute.internal,lamm,fluent-bit-28fd6,0.50,1024,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-18.us-west-2.compute.internal,lamm,monitoringaddon-prometheus-node-exporter-pr5pp,0.00,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-18.us-west-2.compute.internal,stackrox,collector-7bstn,0.06,330,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-18.us-west-2.compute.internal,Total,17,3.31,21370,27.50%,60.08%,41.44%,68.27%
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-107.us-west-2.compute.internal,ccgf-devprod-hawk-func,ccgf-contentv2-2-11-0-442-7fc69dc7c6-gr7hf,0.20,5120,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-107.us-west-2.compute.internal,ccgf-devprod-hawk-func,ccgf-product-configuration-2-1-2-52-85878586cb-fpl5t,0.20,4024,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-107.us-west-2.compute.internal,ccgf-devprod-hawk-func,hawk-filebeat-elastic-ds-lcdhb,0.10,200,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-107.us-west-2.compute.internal,ccgf-devprod-hawk-mgmt,ccgf-audit-processor-production-67a58f8abc7fed7e-exec-3,1.00,1408,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-107.us-west-2.compute.internal,ccgf-devprod-hawk-mgmt,ccgf-auth-pep-2-0-0-146-57bd96bd89-9txm9,0.20,4024,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-107.us-west-2.compute.internal,ccgf-devprod-hawk-mgmt,hawk-filebeat-elastic-ds-b5tn4,0.30,300,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-107.us-west-2.compute.internal,ccgf-devprod-hawk-mgmt,oi-notification-3-2-0-354-578b5955df-2n6rb,0.20,2560,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-107.us-west-2.compute.internal,csoc-qa-secops,cortex-xdr-4ss7p,0.20,600,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-107.us-west-2.compute.internal,kube-system,aws-node-hv9gv,0.03,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-107.us-west-2.compute.internal,kube-system,ebs-csi-node-shzsm,0.03,384,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-107.us-west-2.compute.internal,kube-system,efs-csi-node-mnfh4,0.10,128,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-107.us-west-2.compute.internal,kube-system,kube-proxy-ptz82,0.10,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-107.us-west-2.compute.internal,lamm,auditbeat-ct-auditbeat-r2wpz,0.10,100,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-107.us-west-2.compute.internal,lamm,fluent-bit-vfkm7,0.50,1024,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-107.us-west-2.compute.internal,lamm,monitoringaddon-prometheus-node-exporter-pkwfd,0.00,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-107.us-west-2.compute.internal,stackrox,collector-gmh2q,0.06,330,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-107.us-west-2.compute.internal,Total,16,3.32,20202,27.50%,56.34%,41.44%,64.54%
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-120.us-west-2.compute.internal,ccgf-devprod-hawk-func,ccgf-contentv2-2-11-0-442-7fc69dc7c6-ppxrr,0.20,5120,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-120.us-west-2.compute.internal,ccgf-devprod-hawk-func,ccgf-product-configuration-2-1-4-76-85d588cf8c-p8pvj,0.20,4024,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-120.us-west-2.compute.internal,ccgf-devprod-hawk-func,hawk-filebeat-elastic-ds-kv9jc,0.10,200,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-120.us-west-2.compute.internal,ccgf-devprod-hawk-mgmt,ccgf-resource-maintenance-2-0-0-86-65d759578-fd8pt,0.20,2048,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-120.us-west-2.compute.internal,ccgf-devprod-hawk-mgmt,hawk-filebeat-elastic-ds-sfb99,0.30,300,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-120.us-west-2.compute.internal,ccgf-devprod-hawk-mgmt,oi-notification-3-2-0-355-577c49989f-6kgm7,0.20,2560,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-120.us-west-2.compute.internal,csoc-qa-secops,cortex-xdr-gczmb,0.20,600,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-120.us-west-2.compute.internal,istio-system,istiod-1-18-2-c6b57c586-lvwzw,2.50,6144,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-120.us-west-2.compute.internal,kube-system,aws-node-h5bfd,0.03,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-120.us-west-2.compute.internal,kube-system,ebs-csi-node-j985z,0.03,384,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-120.us-west-2.compute.internal,kube-system,efs-csi-node-nzjz8,0.10,128,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-120.us-west-2.compute.internal,kube-system,kube-proxy-gd9zq,0.10,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-120.us-west-2.compute.internal,lamm,auditbeat-ct-auditbeat-7jrgx,0.10,100,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-120.us-west-2.compute.internal,lamm,fluent-bit-g65wk,0.50,1024,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-120.us-west-2.compute.internal,lamm,monitoringaddon-prometheus-node-exporter-zkbnz,0.00,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-120.us-west-2.compute.internal,stackrox,collector-gsbkj,0.06,330,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-120.us-west-2.compute.internal,Total,16,4.81,22962,15.00%,45.05%,60.19%,72.58%
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-37.us-west-2.compute.internal,ccgf-devprod-hawk-func,ccgf-contentv2-2-11-0-442-7fc69dc7c6-t82s7,0.20,5120,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-37.us-west-2.compute.internal,ccgf-devprod-hawk-func,ccgf-metadata-discovery-2-3-0-186-789d8c699d-nc2j5,0.20,5120,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-37.us-west-2.compute.internal,ccgf-devprod-hawk-func,ccgf-product-configuration-2-1-4-76-85d588cf8c-pb6rp,0.20,4024,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-37.us-west-2.compute.internal,ccgf-devprod-hawk-func,cdq-data-observability-1-0-0-3-65b77f457b-skqln,0.20,3328,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-37.us-west-2.compute.internal,ccgf-devprod-hawk-func,hawk-filebeat-elastic-ds-cxskh,0.10,200,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-37.us-west-2.compute.internal,ccgf-devprod-hawk-func,sparkh-spark-history-server-8457849c8c-8bbsg,0.00,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-37.us-west-2.compute.internal,ccgf-devprod-hawk-mgmt,hawk-filebeat-elastic-ds-9b6gj,0.30,300,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-37.us-west-2.compute.internal,csoc-qa-secops,cortex-xdr-8n5bh,0.20,600,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-37.us-west-2.compute.internal,ct-jspolicy,jspolicy-68fd94bb67-jvj67,0.05,128,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-37.us-west-2.compute.internal,kube-system,aws-node-fz546,0.03,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-37.us-west-2.compute.internal,kube-system,ebs-csi-node-nwsnd,0.03,384,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-37.us-west-2.compute.internal,kube-system,efs-csi-node-b6t5w,0.10,128,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-37.us-west-2.compute.internal,kube-system,kube-proxy-mb2rd,0.10,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-37.us-west-2.compute.internal,lamm,auditbeat-ct-auditbeat-h8927,0.10,100,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-37.us-west-2.compute.internal,lamm,fluent-bit-4fwb5,0.50,1024,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-37.us-west-2.compute.internal,lamm,monitoringaddon-prometheus-node-exporter-bh9ng,0.00,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-37.us-west-2.compute.internal,stackrox,collector-fm5rd,0.06,330,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-37.us-west-2.compute.internal,Total,17,2.37,20786,15.00%,57.19%,29.56%,65.70%
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-29.us-west-2.compute.internal,ccgf-devprod-hawk-func,ccgf-contentv2-2-8-0-400-6c77fcdbd6-g7s2v,0.20,5120,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-29.us-west-2.compute.internal,ccgf-devprod-hawk-func,ccgf-issue-management-2-5-2-493-76b4f6798f-dbk6l,0.20,2560,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-29.us-west-2.compute.internal,ccgf-devprod-hawk-func,ccgf-ruleautomation-4-2-0-265-75558c5f55-t5x2j,0.20,5120,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-29.us-west-2.compute.internal,ccgf-devprod-hawk-func,hawk-filebeat-elastic-ds-sltlw,0.10,200,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-29.us-west-2.compute.internal,ccgf-devprod-hawk-func,icd-job-management-1-1-28-601-566889d779-tpx4z,0.20,2560,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-29.us-west-2.compute.internal,ccgf-devprod-hawk-mgmt,cms-db8d7db7f-xq8sd,0.45,5184,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-29.us-west-2.compute.internal,ccgf-devprod-hawk-mgmt,hawk-filebeat-elastic-ds-2flqs,0.30,300,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-29.us-west-2.compute.internal,csoc-qa-secops,cortex-xdr-hdfj8,0.20,600,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-29.us-west-2.compute.internal,flux-system,helm-controller-59b8f68cbc-lwscw,0.10,64,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-29.us-west-2.compute.internal,flux-system,kustomize-controller-56f4d879f-xsrgw,0.10,64,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-29.us-west-2.compute.internal,flux-system,source-controller-85b6f67b5b-v2kvr,0.05,64,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-29.us-west-2.compute.internal,kube-system,aws-node-7pwqc,0.03,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-29.us-west-2.compute.internal,kube-system,ebs-csi-node-sczqs,0.03,384,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-29.us-west-2.compute.internal,kube-system,efs-csi-node-vclnl,0.10,128,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-29.us-west-2.compute.internal,kube-system,kube-proxy-btrxb,0.10,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-29.us-west-2.compute.internal,lamm,auditbeat-ct-auditbeat-ntptp,0.10,100,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-29.us-west-2.compute.internal,lamm,fluent-bit-hkl49,0.50,1024,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-29.us-west-2.compute.internal,lamm,monitoringaddon-prometheus-node-exporter-ncwm9,0.00,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-29.us-west-2.compute.internal,stackrox,collector-d9786,0.06,330,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-29.us-west-2.compute.internal,Total,19,3.02,23802,20.62%,66.52%,37.69%,75.24%
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-141.us-west-2.compute.internal,ccgf-devprod-hawk-func,ccgf-devprod-hawk-func-api-gateway-648d6d87d6-8xclb,0.10,2048,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-141.us-west-2.compute.internal,ccgf-devprod-hawk-func,ccgf-metadata-staging-2-0-0-105-5d999d55d8-72cjg,0.20,5120,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-141.us-west-2.compute.internal,ccgf-devprod-hawk-func,ccgf-modelv2-2-3-0-255-5f479bb7c7-4zkgv,0.20,5120,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-141.us-west-2.compute.internal,ccgf-devprod-hawk-func,cdq-task-data-store-2-6-0-135-8675c9f6df-vc422,0.20,5120,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-141.us-west-2.compute.internal,ccgf-devprod-hawk-func,hawk-filebeat-elastic-ds-7n7vx,0.10,200,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-141.us-west-2.compute.internal,ccgf-devprod-hawk-mgmt,hawk-filebeat-elastic-ds-lsg65,0.30,300,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-141.us-west-2.compute.internal,csoc-qa-secops,cortex-xdr-xnt8q,0.20,600,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-141.us-west-2.compute.internal,ct-jspolicy,jspolicy-68fd94bb67-gfxjz,0.05,128,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-141.us-west-2.compute.internal,kube-system,aws-node-q4mc6,0.03,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-141.us-west-2.compute.internal,kube-system,ebs-csi-node-snp85,0.03,384,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-141.us-west-2.compute.internal,kube-system,efs-csi-node-zp672,0.10,128,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-141.us-west-2.compute.internal,kube-system,kube-proxy-jpq9z,0.10,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-141.us-west-2.compute.internal,lamm,auditbeat-ct-auditbeat-666xn,0.10,100,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-141.us-west-2.compute.internal,lamm,fluent-bit-tf5kj,0.50,1024,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-141.us-west-2.compute.internal,lamm,monitoringaddon-prometheus-node-exporter-d8phr,0.00,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-141.us-west-2.compute.internal,stackrox,collector-v2cdw,0.06,330,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-141.us-west-2.compute.internal,Total,16,2.27,20602,13.75%,56.61%,28.31%,65.12%
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-23.us-west-2.compute.internal,ccgf-devprod-hawk-func,ccgf-devprod-hawk-func-api-gateway-648d6d87d6-djznp,0.10,2048,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-23.us-west-2.compute.internal,ccgf-devprod-hawk-func,ccgf-metadata-discovery-2-3-0-189-5b7495f99d-5xlxv,0.20,5120,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-23.us-west-2.compute.internal,ccgf-devprod-hawk-func,ccgf-metering-metric-uploader-7bcd67bd-r5kz9,0.20,2560,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-23.us-west-2.compute.internal,ccgf-devprod-hawk-func,ccgf-orchestration-dispatcher-3-0-0-202-686c9f5599-w6r8m,0.20,3328,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-23.us-west-2.compute.internal,ccgf-devprod-hawk-func,hawk-filebeat-elastic-ds-v4x2z,0.10,200,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-23.us-west-2.compute.internal,ccgf-devprod-hawk-mgmt,hawk-filebeat-elastic-ds-jjx7z,0.30,300,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-23.us-west-2.compute.internal,csoc-qa-secops,cortex-xdr-nccdn,0.20,600,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-23.us-west-2.compute.internal,istio-system,istiod-1-16-4-56b77b8464-gx2mf,2.50,6144,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-23.us-west-2.compute.internal,kube-system,aws-node-lnftd,0.03,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-23.us-west-2.compute.internal,kube-system,ebs-csi-node-x2dl4,0.03,384,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-23.us-west-2.compute.internal,kube-system,efs-csi-controller-65dc848556-ts6r7,0.10,128,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-23.us-west-2.compute.internal,kube-system,efs-csi-node-bbrcg,0.10,128,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-23.us-west-2.compute.internal,kube-system,kube-proxy-cjxnq,0.10,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-23.us-west-2.compute.internal,lamm,auditbeat-ct-auditbeat-kl4sw,0.10,100,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-23.us-west-2.compute.internal,lamm,fluent-bit-9vwxb,0.50,1024,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-23.us-west-2.compute.internal,lamm,monitoringaddon-prometheus-node-exporter-rgf7m,0.00,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-23.us-west-2.compute.internal,stackrox,collector-2k48j,0.06,330,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-120-23.us-west-2.compute.internal,Total,17,4.81,22394,13.75%,43.31%,60.19%,71.55%
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-231.us-west-2.compute.internal,ccgf-devprod-hawk-func,ccgf-devprod-hawk-func-api-gateway-648d6d87d6-nsjxt,0.10,2048,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-231.us-west-2.compute.internal,ccgf-devprod-hawk-func,ccgf-modelv2-2-3-0-243-56897f6858-nccxp,0.20,5120,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-231.us-west-2.compute.internal,ccgf-devprod-hawk-func,cdq-task-data-store-2-7-0-138-5cf449c7cc-p4trg,0.20,5120,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-231.us-west-2.compute.internal,ccgf-devprod-hawk-func,hawk-filebeat-elastic-ds-pthc7,0.10,200,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-231.us-west-2.compute.internal,ccgf-devprod-hawk-mgmt,ccgf-audit-processor-production-driver,1.00,896,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-231.us-west-2.compute.internal,ccgf-devprod-hawk-mgmt,hawk-filebeat-elastic-ds-6snhv,0.30,300,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-231.us-west-2.compute.internal,ccgf-devprod-hawk-mgmt,logger-2-0-0-383-6bccc79b85-82dpt,0.20,2560,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-231.us-west-2.compute.internal,ccgf-devprod-ratelimit,ccgf-ratelimit-55b58676b9-vtlct,0.00,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-231.us-west-2.compute.internal,csoc-qa-secops,cortex-xdr-b7gbf,0.20,600,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-231.us-west-2.compute.internal,kube-system,aws-node-w4v9g,0.03,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-231.us-west-2.compute.internal,kube-system,ebs-csi-node-cq88t,0.03,384,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-231.us-west-2.compute.internal,kube-system,efs-csi-node-62sxz,0.10,128,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-231.us-west-2.compute.internal,kube-system,kube-proxy-drgx8,0.10,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-231.us-west-2.compute.internal,lamm,alertmanager-monitoringaddon-prometheus-alertmanager-0,0.20,250,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-231.us-west-2.compute.internal,lamm,auditbeat-ct-auditbeat-mnbfx,0.10,100,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-231.us-west-2.compute.internal,lamm,fluent-bit-q74rq,0.50,1024,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-231.us-west-2.compute.internal,lamm,monitoringaddon-prometheus-node-exporter-bfpcg,0.00,0,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-231.us-west-2.compute.internal,stackrox,collector-hh5xp,0.06,330,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-118-231.us-west-2.compute.internal,Total,18,3.42,19060,26.25%,51.35%,42.69%,60.25%
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-46.us-west-2.compute.internal,ccgf-devprod-hawk-func,ccgf-devprod-hawk-func-argo-internal-gateway-5dd78577d5-wjb5r,0.10,1024,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-46.us-west-2.compute.internal,ccgf-devprod-hawk-func,cdmp-marketplace-3-0-0-855-6764dc4d54-twcts,0.20,5120,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-46.us-west-2.compute.internal,ccgf-devprod-hawk-func,cdq-recommendation-1-0-0-279-5957bb7ff9-7l2r9,0.20,2560,,,,
intcloud-ccgf-eks-devprod-usw2,ip-10-21-119-46.us-west-2.compute.internal,ccgf-devprod-hawk-func,hawk-filebeat-elastic-ds-4w9kw,0.10,200,,,,
