health,status,index,uuid,pri,rep,docs.count_x,docs.deleted_x,store.size,pri.store.size,deleted_to_count_ratio,shard,prirep,ip,segment,generation,docs.count_y,docs.deleted_y,size,size.memory,committed,searchable,version,compound,segments_count,TenantId,Tenant,Business,Technical,Marketplace,Total,mean_size,variance_size,95th_percentile_size,std_dev_size(mb)
green,open,devprod-85xue3ngk8wjzlsacuueea-mkg_document_store-ccgf-contentv2,7P3A2dnmRVuL62BNS1WFHA,1,1,1328422,22451,1536.0,818.2,1.69,0,p,x.x.x.x,_5ht,7121,249215,4089,135.1,165446,true,true,8.2.0,false,28.0,85xue3ngk8wjzlsacuueea,cdgc_ui_2411_03,"10,121","577,135",11,588k,58.41571428571428,11071.689092063492,302.18999999999994,105.22209412506241
green,open,index_5m_run5,dDQiU8qLR420JodmZnYpEA,1,1,5073526,0,1536.0,789.6,0.0,0,p,x.x.x.x,_0,0,914386,0,164.3,137556,true,true,8.2.0,true,22.0,,,,,,,71.73636363636363,4064.56051948052,163.745,63.75390591548505
green,open,devprod-9sdd9u2jbu4cn15kf4taqv-mkg_document_store-ccgf-contentv2,Y__Pdf98QhWyZGRmpjia4A,1,1,1612741,29667,1433.6,741.2,1.84,0,p,x.x.x.x,_ij,667,128685,0,89.5,51332,true,true,8.2.0,false,44.0,9sdd9u2jbu4cn15kf4taqv,jul_perf_team_02,0,"651,063",0,651k,33.63681818181818,5968.033110570826,175.3,77.25304596306107
green,open,devprod-0reij4ueb7sfjbdjovbea8-mkg_document_store-ccgf-contentv2,PA66inxnQVKLwiqUYpgqnw,1,1,1180251,306,1433.6,738.7,0.03,0,r,x.x.x.x,_w0,1152,218685,306,161.1,85252,true,true,8.2.0,false,42.0,0reij4ueb7sfjbdjovbea8,rel_upgrade_dnd_061,0,"674,423",0,674k,35.12095238095238,14050.450321022068,161.1,118.53459546065895
green,open,devprod-2zxoivrlkhdixf6shhozkr-mkg_document_store-ccgf-contentv2-v2,Y1M0WsVDSkSG1hlKdnGGsQ,1,1,1647852,36616,1331.2,701.0,2.22,0,r,x.x.x.x,_ehr,18783,362273,14198,188.6,199806,true,true,8.2.0,false,45.0,2zxoivrlkhdixf6shhozkr,DEVPROD_PRESALES_1,"5,988","361,284",90,385k,31.13022222222222,3402.1286067676756,179.3,58.32776874497837
green,open,devprod-1tulokpq2mlkyfmztsqmqr-mkg_document_store-ccgf-contentv2,DkP_4B5UQlyucl-_iFEMPw,1,1,1130669,43033,1331.2,681.2,3.81,0,r,x.x.x.x,_139,1413,156735,2942,69.8,99734,true,true,8.2.0,false,42.0,1tulokpq2mlkyfmztsqmqr,CDGC App,"22,246","372,355",22,495k,32.269285714285715,3555.14930923345,87.4,59.62507282371612
green,open,devprod-bcuf5x9wrk8kbbz77ktt2x-mkg_document_store-ccgf-contentv2,6gvW9F58S6C0Wu0Q7UL97Q,1,1,1222215,0,1228.8,625.0,0.0,0,p,x.x.x.x,_om,886,150158,0,107.0,61476,true,true,8.2.0,false,34.0,bcuf5x9wrk8kbbz77ktt2x,perf_dnd_upgrade,0,0,0,611k,36.73117647058824,2467.5813319073086,118.73499999999997,49.674755479089264
green,open,devprod-avmsfalfhsqbfsua0u83yr-mkg_document_store-ccgf-contentv2,eza-Ez2WQzycTxP3gmrqRQ,1,1,1011784,439239,1228.8,558.1,43.41,0,p,x.x.x.x,_ye0,44568,999036,26838,469.2,290164,true,true,8.2.0,false,70.0,,,,,,,17.78685714285714,5657.171276935819,36.45999999999991,75.21416938938978
green,open,devprod-0rbtj7ptuzsck6onpabtkn-mkg_document_store-ccgf-contentv2,pD66Eb1nRYSNqfGPFNRyLA,1,1,1011643,0,1126.4,607.2,0.0,0,r,x.x.x.x,_vx,1149,12898,0,11.7,16932,true,true,8.2.0,true,34.0,0rbtj7ptuzsck6onpabtkn,rel_upgrade_dnd_062,0,"505,815",0,505k,35.667058823529416,10884.6079486631,217.0349999999993,104.32932449059133
green,open,devprod-18r2xfbjgkscoml1ujoxyz-mkg_document_store-ccgf-contentv2,_KfPbcF2R6aHzEL5dopQ_Q,1,1,1501350,9880,1126.4,596.7,0.66,0,r,x.x.x.x,_1de,1778,11709,0,4.8,25828,true,true,8.2.0,true,30.0,18r2xfbjgkscoml1ujoxyz,Presales_Athena_Org,1,"353,603",14,353k,39.742,6503.74844413793,229.26999999999973,80.64582099611815
green,open,devprod-4fjxf5qeodne1gewaog98j-mkg_document_store-ccgf-contentv2,Jq5CiaGQTuOmXfnUBE5O8w,1,1,957486,30310,1126.4,567.8,3.17,0,p,x.x.x.x,_5av,6871,140287,6934,89.3,88052,true,true,8.2.0,false,36.0,4fjxf5qeodne1gewaog98j,scanners_qe_10aug23_1,1,"341,020",0,341k,31.636111111111106,2446.434538730158,165.3,49.46144497212104
green,open,devprod-9ckyfczto8kihpwdkyksgw-mkg_document_store-ccgf-contentv2,bu3ObciMSd-Sscw8hTC5Zg,1,1,1047510,524,1024.0,522.8,0.05,0,r,x.x.x.x,_2nw,3452,25486,0,7.7,8764,true,true,8.2.0,true,32.0,9ckyfczto8kihpwdkyksgw,DataDestruction_May2023Release_2,0,"522,086",0,522k,32.64875,14126.126282258068,223.30499999999967,118.85338145066832
green,open,devprod-1wqfyr1ulsrgyfy2wijhkm-mkg_document_store-ccgf-contentv2,2zly-yGTSOqMyFI2_crmyw,1,1,899037,14041,998.8,499.3,1.56,0,p,x.x.x.x,_kw,752,545846,11,277.8,183428,true,true,8.2.0,false,26.0,1wqfyr1ulsrgyfy2wijhkm,perf_cdgc_ui_august_06,"44,718","191,265",0,323k,38.36807692307693,5539.525712153846,226.45000000000002,74.42799011228132
green,open,devprod-awg3x25kxipljecaor94wt-mkg_document_store-ccgf-contentv2,cuby5q5LQE-_KkDJ5rg3UQ,1,1,904383,11864,991.1,495.5,1.31,0,p,x.x.x.x,_vp,1141,155568,177,108.0,57036,true,true,8.2.0,false,30.0,awg3x25kxipljecaor94wt,23May_IICSQE,395,"549,813",0,550k,32.988,5074.861947586206,201.33499999999952,71.2380652992921
green,open,devprod-31fbfkjmz5kcybzuts3zk7-mkg_document_store-ccgf-contentv2,mRGFSbuRQhuOewQTutvJiw,1,1,846190,5999,895.1,447.5,0.71,0,r,x.x.x.x,_3hn,4523,164024,4975,90.9,98524,true,true,8.2.0,false,33.0,31fbfkjmz5kcybzuts3zk7,05July_Scanner_QE2,528,"416,725",0,417k,27.094545454545454,2748.423581818182,137.21999999999986,52.42540969623587
green,open,devprod-lxy9kruvjewbk0lxiibsue-mkg_document_store-ccgf-contentv2,HAyoatqETlW0JtxIzru5YA,1,1,685295,38012,881.3,437.9,5.55,0,p,x.x.x.x,_4nc,6024,81194,5625,50.1,45596,true,true,8.2.0,false,30.0,lxy9kruvjewbk0lxiibsue,scanners_qe_10aug23_2,0,"263,611",11,263k,29.33833333333333,2977.5587109195408,127.16999999999983,54.567011196505355
green,open,devprod-4yyegjarnbojabulqooowl-mkg_document_store-ccgf-contentv2,q8kMw257T3eH1NlnKhcA1Q,1,1,721947,1759,864.0,431.5,0.24,0,p,x.x.x.x,_2pg,3508,13638,1350,7.5,33700,true,true,8.2.0,true,29.0,4yyegjarnbojabulqooowl,cdgcui_search_apr8,"5,020","269,838",0,275k,29.75793103448276,10287.901481280787,245.83999999999918,101.42929301380734
green,open,devprod-eusnwpzrtm8dttcqhh5um5-mkg_document_store-ccgf-contentv2,6gIChwyVSP-NiA0anHEW3g,1,1,723749,21541,849.6,424.8,2.98,0,p,x.x.x.x,_3ip,4561,665928,21180,396.4,293212,true,true,8.2.0,false,32.0,eusnwpzrtm8dttcqhh5um5,cdgc_ui_3011_01,"10,849","278,782",8,290k,26.525,9420.73267096774,183.27499999999972,97.06045884379354
green,open,devprod-4ijz2hy21o4jokvufbndcc-mkg_document_store-ccgf-contentv2,IAlNGfXyQFyvYHqbWJIR6A,1,1,2126036,169,809.3,404.6,0.01,0,r,x.x.x.x,_7b,263,179960,0,20.5,25876,true,true,8.2.0,false,30.0,4ijz2hy21o4jokvufbndcc,perf_dnd_story_3,0,"92,864",0,92k,26.938,1206.143671724138,104.91999999999992,34.72957920453598
green,open,devprod-2vgmxausukki05x3geplgx-mkg_document_store-ccgf-contentv2,8OQpOCflQBSpsnbUJXPMjQ,1,1,2796399,24607,805.2,402.6,0.88,0,p,x.x.x.x,_177,1555,173416,10,68.2,64748,true,true,8.2.0,false,30.0,2vgmxausukki05x3geplgx,PublicAPI_MKG_QE_2704,0,0,0,299k,26.81,1703.3882344827593,121.62499999999997,41.27212418185862
green,open,devprod-5mztb6mnqciczb0djtqrop-mkg_document_store-ccgf-contentv2,nf1866BOSeeCOeoqhqUmlg,1,1,861153,9752,793.5,396.7,1.13,0,p,x.x.x.x,_49l,5529,117460,0,55.3,41676,true,true,8.2.0,false,36.0,5mztb6mnqciczb0djtqrop,Profiling_QE_06July23,"7,349","361,906",0,370k,22.024166666666666,1587.8175849999998,108.775,39.8474288380066
green,open,devprod-67nhccvwa6ke45u7nway2k-mkg_document_store-ccgf-contentv2,aoiRMP1JRrSBa16O7dgwhA,1,1,724658,1564,771.7,385.8,0.22,0,r,x.x.x.x,_1br,1719,6800,0,6.8,16788,true,true,8.2.0,true,30.0,67nhccvwa6ke45u7nway2k,11Sep_CDGCUI_QE,"5,020","271,639",0,276k,25.695333333333334,6105.544577471265,177.34999999999917,78.13798421684082
green,open,devprod-7ehjebud51ef5p67taorw5-mkg_document_store-ccgf-contentv2,mMyt_QcYQreJvXLBakHATw,1,1,770479,2049,764.3,382.1,0.27,0,r,x.x.x.x,_ffe,19994,134741,0,91.0,49316,true,true,8.2.0,false,30.0,7ehjebud51ef5p67taorw5,cdgcui_1404_01,"7,436","264,425",0,275k,25.434,2267.1982593103457,131.5899999999998,47.61510536909842
green,open,devprod-9wjaemghs35ixt3vfiegc0-mkg_document_store-ccgf-contentv2,oaS_UZwWTRmiDqW7Em2N0w,1,1,599926,33709,739.1,369.7,5.62,0,r,x.x.x.x,_172,1550,53409,5058,33.1,35852,true,true,8.2.0,false,34.0,9wjaemghs35ixt3vfiegc0,11Aug_AdvScanner_QE_1,0,"248,748",0,248k,21.71588235294118,1210.8732370766484,103.99999999999997,34.79760389849635
green,open,devprod-0xhoizjnbjdbowxzzelyep-mkg_document_store-ccgf-contentv2,CD69eR4STwOmPCDMxNIJAQ,1,1,572141,3786,653.7,326.8,0.66,0,r,x.x.x.x,_3dm,4378,143019,3750,104.5,55076,true,true,8.2.0,false,18.0,0xhoizjnbjdbowxzzelyep,cdgcui_0804,"8,347","254,380",13,277k,36.30111111111111,2200.725469281046,107.4,46.911890489310345
green,open,index_1m_12slices,SRq94oP5SzG-RIckSM1eAQ,1,1,1000649,0,620.7,310.3,0.0,0,r,x.x.x.x,_8,8,2663,0,2.3,11788,true,true,8.2.0,true,30.0,,,,,,,20.648000000000003,2567.772402758621,120.38999999999946,50.67319215086633
green,open,devprod-8pbejsgxcrvgud5devgau2-mkg_document_store-ccgf-contentv2,C_EhSfrWRGyOlOTQWCqNjA,1,1,576942,53705,617.9,301.4,9.31,0,r,x.x.x.x,_534,6592,570325,86249,311.6,200190,true,true,8.2.0,false,28.0,,,,,,,22.063571428571432,6414.185001587302,196.0749999999996,80.08860718970772
green,open,index_1m_8slices,WDNf6oELQzyltmAk9TC9qA,1,1,1000649,0,600.2,300.1,0.0,0,r,x.x.x.x,_38,116,5970,0,2.5,13652,true,true,8.2.0,true,28.0,,,,,,,21.41142857142857,2064.662383068783,134.71999999999989,45.43855612878542
green,open,devprod-8g69m2gjfuyk9yie2pxzin-mkg_document_store-ccgf-contentv2,ttHXE-oWTFih75SbUvGDJQ,1,1,595752,13565,591.8,295.9,2.28,0,r,x.x.x.x,_j0b,24635,583788,13462,289.8,186824,true,true,8.2.0,false,10.0,8g69m2gjfuyk9yie2pxzin,perf_cdgc_ui_august_03,"4,744","252,295",0,259k,59.15400000000001,14777.928515555554,289.8,121.56450351790836
green,open,devprod-ki0lahefxeal8dfoehgzoi-mkg_document_store-ccgf-contentv2,ChcuER5AS1WYooRIGosTgA,1,1,474726,0,590.0,295.0,0.0,0,p,x.x.x.x,_ar,387,14412,0,13.4,16940,true,true,8.2.0,true,28.0,ki0lahefxeal8dfoehgzoi,rel_upgrade_dnd_139,"12,050","224,804",0,236k,21.014285714285712,1145.3612698412699,104.40499999999994,33.8431864611072
green,open,index_1m_4slices,DjsP5B0dSpap3u9vapRtZQ,1,1,1000649,0,588.8,294.4,0.0,0,p,x.x.x.x,_1i,54,50636,0,35.7,28780,true,true,8.2.0,false,30.0,,,,,,,19.572666666666667,195.31578574712645,34.934999999999995,13.97554241334219
green,open,devprod-i5g1zp58wwzhwxe0iezd60-mkg_document_store-ccgf-contentv2,rOaUROA9TXCH4KEbeP3kMQ,1,1,575254,36235,573.4,293.2,6.3,0,p,x.x.x.x,_6nt,8633,572856,31477,291.4,174998,true,true,8.2.0,false,27.0,,,,,,,21.23185185185185,5796.071100284899,195.9199999999998,76.13193219855187
green,open,devprod-9ku6a4tlx5mi1ixou7u2wk-mkg_document_store-ccgf-contentv2,upvHWYCvQjijN8yUekl03g,1,1,718331,10150,568.8,284.4,1.41,0,p,x.x.x.x,_cu,462,53499,3600,51.4,38820,true,true,8.2.0,false,34.0,,,,,,,16.70294117647059,516.7166153297683,57.62999999999996,22.731401525857756
green,open,devprod-a5jc6xnoxhzkfizhhjzaot-mkg_document_store-ccgf-contentv2,ZiGg7K2dR2eG08WmErfEZQ,1,1,584475,246,567.6,283.8,0.04,0,r,x.x.x.x,_ppc,33312,6655,246,3.6,49660,true,true,8.2.0,true,4.0,a5jc6xnoxhzkfizhhjzaot,perf_cdgc_ui_august_04,"4,740","249,420",0,255k,141.9,25502.52,280.2,159.6950844578505
green,open,devprod-4xdkcsxckkkezcb5goaqkv-mkg_document_store-ccgf-contentv2,VVa5YxFaQxaafuYsG4k_2w,1,1,574842,2,559.8,279.9,0.0,0,r,x.x.x.x,_afo,13524,574839,0,279.8,181900,true,true,8.2.0,false,6.0,4xdkcsxckkkezcb5goaqkv,perf_cdgc_ui_august_05,"4,770","252,322",0,257k,93.28666666666668,20872.334106666665,279.8,144.47260676912654
green,open,index_1m_2slices,vZSU-EkZR-ONY-I-M15jbA,1,1,1000649,0,558.7,279.3,0.0,0,p,x.x.x.x,_0,0,146811,0,82.7,52348,true,true,8.2.0,true,10.0,,,,,,,55.839999999999996,976.0293333333333,82.7,31.241468168658997
green,open,index_1m_run3,3Dw1-T7GTlihgaU6JMjX9w,1,1,1000649,0,544.6,272.3,0.0,0,p,x.x.x.x,_0,0,280000,0,157.5,79788,true,true,8.2.0,true,6.0,,,,,,,90.73333333333333,4654.722666666667,157.5,68.22552796913092
green,open,index_1m_run2,Ur_Qqx4TQ72iP_tvhFPC_w,1,1,1000649,0,544.6,272.3,0.0,0,p,x.x.x.x,_3,3,279000,0,156.7,79564,true,true,8.2.0,true,6.0,,,,,,,90.73333333333333,4559.298666666666,156.7,67.52257893968999
green,open,index_1m_run2_new,pcjENErMR_KNcTDcW5vnhQ,1,1,1000649,0,544.5,272.2,0.0,0,r,x.x.x.x,_0,0,280000,0,157.5,79788,true,true,8.2.0,true,6.0,,,,,,,90.7,4566.911999999999,157.5,67.57893162813392
green,open,index_1m_run1,CP6AoeDdTRWK9gVkxcCE-w,1,1,1000649,0,543.6,271.8,0.0,0,r,x.x.x.x,_3,3,1726,0,1.2,11780,true,true,8.2.0,true,12.0,,,,,,,45.25,3758.068181818182,145.4,61.30308460280104
green,open,devprod-9xbl9jcnimmhzowvj1beoa-mkg_document_store-ccgf-contentv2,lUCzqpeJSmmfuD8YEOs3Jw,1,1,548237,4,542.0,271.0,0.0,0,p,x.x.x.x,_zfp,45925,7990,0,6.0,17156,true,true,8.2.0,true,24.0,9xbl9jcnimmhzowvj1beoa,RTC_TENANT_DND,0,0,0,242k,22.546666666666667,2125.617831884058,138.97499999999988,46.10442312711502
green,open,devprod-bqdluyynv8shj7mmpgxtqr-mkg_document_store-ccgf-contentv2,Sy82NKSzTgmanmVbALk-Qw,1,1,433212,5364,530.5,265.2,1.24,0,p,x.x.x.x,_ppb,33311,85311,3713,56.1,64076,true,true,8.2.0,false,34.0,bqdluyynv8shj7mmpgxtqr,14Aug_CDMP_PERF_QE,0,0,"130,381",130k,15.57764705882353,1049.896279144385,81.61499999999985,32.402103004965355
green,open,devprod-gjgkdb84kqphkqmtq6odkh-mkg_document_store-ccgf-contentv2,Tm5TOKYjRoCEXD3ZZaXGHg,1,1,512380,508,525.0,262.5,0.1,0,r,x.x.x.x,_kn,743,214435,503,105.1,68588,true,true,8.2.0,false,31.0,gjgkdb84kqphkqmtq6odkh,Public_API_July_SearchQE1,"96,395","203,113",0,299k,16.894193548387097,1118.5898651612904,95.1,33.44532650702173
green,open,devprod-8l1rfkvh7bpbogor5kbj0f-mkg_document_store-ccgf-contentv2,BZlpXqlyRnC0L3gFzCCp6Q,1,1,404582,0,503.0,251.5,0.0,0,r,x.x.x.x,_i5,653,89779,0,76.8,46332,true,true,8.2.0,false,34.0,8l1rfkvh7bpbogor5kbj0f,perf_dnd_story_5,0,"202,282",0,202k,14.75294117647059,644.3638153297684,79.91499999999998,25.384322234989224
green,open,devprod-a9vda4qwlcyi7p4fasgtec-mkg_document_store-ccgf-contentv2,5HCMtt_fQOKAYPnv04QWxg,1,1,337226,0,415.9,207.9,0.0,0,r,x.x.x.x,_8m,310,90998,0,78.0,46748,true,true,8.2.0,false,28.0,a9vda4qwlcyi7p4fasgtec,rel_upgrade_dnd_182,0,"168,604",0,168k,14.797857142857143,531.9159730158731,71.31499999999997,23.06330360151973
green,open,devprod-lwcrrt55vsglf1vhp0ooal-mkg_document_store-ccgf-contentv2,OfOtZDWETx-rcIDzk2MqIA,1,1,337226,0,415.8,207.9,0.0,0,p,x.x.x.x,_8o,312,88151,0,75.5,45212,true,true,8.2.0,false,24.0,lwcrrt55vsglf1vhp0ooal,rel_upgrade_dnd_185,0,"168,604",0,168k,17.275000000000002,362.819347826087,68.7949999999999,19.047817403211504
green,open,devprod-4wyknvgxqajlzhgoqa4c85-mkg_document_store-ccgf-contentv2,Hczpo1MwQsutu9ZxpvrtPw,1,1,290757,61492,381.2,190.2,21.15,0,p,x.x.x.x,_84,292,68158,40638,59.4,50908,true,true,8.2.0,false,22.0,4wyknvgxqajlzhgoqa4c85,DP_DEVPROD_April2,0,"160,965",134,161k,17.28772727272727,590.789608874459,68.235,24.30616400986505
green,open,devprod-2lb5igj5f1ygfhgwvwolod-mkg_document_store-ccgf-contentv2,2pScxJVMQMOzpBGwPGMPAg,1,1,1068106,25721,349.3,174.0,2.41,0,p,x.x.x.x,_3e7,4399,785917,19047,122.8,113572,true,true,8.2.0,false,22.0,2lb5igj5f1ygfhgwvwolod,devprod_Profiling_regression_sep13,6,"82,554",0,82k,15.852272727272727,1234.0040660173163,117.69999999999993,35.12839401420618
green,open,devprod-6z9ppmemugvcngpeinj1w2-mkg_document_store-ccgf-contentv2,klnk6qO4RUuOfqxNGpHiQQ,1,1,334810,3245,343.0,171.6,0.97,0,p,x.x.x.x,_8c9,10809,18880,905,12.3,62468,true,true,8.2.0,true,25.0,6z9ppmemugvcngpeinj1w2,cdgc_ui_metering,"6,108","106,955",217,117k,13.696000000000002,1354.35645,110.77999999999966,36.801582167075374
green,open,devprod-3gw8juhw5rcgfws2xm86ws-mkg_document_store-ccgf-contentv2,RjW2tSLCRueIy2r3FEMNxQ,1,1,314348,4287,339.9,169.9,1.36,0,p,x.x.x.x,_737,9187,60550,4067,29.9,59068,true,true,8.2.0,false,24.0,3gw8juhw5rcgfws2xm86ws,SK_PCS_TEST_0504,"1,529","134,972",8,137k,14.131666666666668,1058.1210057971016,103.42499999999983,32.52877196878329
green,open,devprod-38toqdd91a1kg1ng0upxc2-mkg_document_store-ccgf-contentv2,S5ztvEm5T9qNhKqIMwmtRw,1,1,341784,96,337.2,168.6,0.03,0,r,x.x.x.x,_sk,1028,107131,9,61.5,78132,true,true,8.2.0,false,18.0,38toqdd91a1kg1ng0upxc2,MKG_PublicAPI_22Aug,"96,582","103,562",0,200k,18.711111111111112,1160.7950928104578,95.9,34.07044309677316
green,open,devprod-d5aq9716xyadnaeglxiaos-mkg_document_store-ccgf-contentv2,mV5X8TNZTwi5Qjo66SoZhg,1,1,292197,15406,319.4,159.7,5.27,0,p,x.x.x.x,_o11,31141,139485,15316,86.4,145126,true,true,8.2.0,false,20.0,d5aq9716xyadnaeglxiaos,cdgc_ui_0812_01,"25,073","40,888",10,70k,15.952000000000002,832.8370484210527,86.4,28.858916272463397
green,open,devprod-0daxbsuasrieqautn7fic5-mkg_document_store-ccgf-contentv2-v2,_8bBBDu4SFqjTXyM7pONtw,1,1,316491,19,314.2,157.0,0.01,0,r,x.x.x.x,_2qv,3559,1263,0,1.1,12820,true,true,8.2.0,true,22.0,0daxbsuasrieqautn7fic5,Devprod_Presales,"1,363","105,288",205,108k,14.261818181818184,1694.9850632034636,134.5799999999999,41.170196297849536
green,open,devprod-57bfc9ytbmtivsmhaf678p-mkg_document_store-ccgf-contentv2,nOUc3NfZSUaTHmORgLx5Ow,1,1,916004,7940,310.6,155.3,0.87,0,p,x.x.x.x,_2kv,3343,126665,1309,35.7,63820,true,true,8.2.0,false,24.0,57bfc9ytbmtivsmhaf678p,Profiling_June_To_July,69,"79,504",18,79k,12.915000000000001,589.5308782608696,77.5199999999999,24.28025696447362
green,open,devprod-6jagyrlwxnfjgei5yvleuo-mkg_document_store-ccgf-contentv2,iNUODc9jSgGl2FuLCHO86g,1,1,279512,1842,308.2,154.1,0.66,0,p,x.x.x.x,_62,218,48866,1842,37.5,31964,true,true,8.2.0,false,12.0,6jagyrlwxnfjgei5yvleuo,DP_DEVPROD_April1,0,"139,732",8,139k,25.671666666666667,1912.5614333333333,114.3,43.732841587682515
green,open,devprod-aiatayv9bwwltsby66sxib-mkg_document_store-ccgf-contentv2,Ah7QNfBXTgCe-3WlW81iQA,1,1,249926,0,295.3,147.6,0.0,0,r,x.x.x.x,_6c,228,7293,0,6.5,14948,true,true,8.2.0,true,26.0,,,,,,,11.330769230769231,315.48906338461535,55.349999999999994,17.762011805665914
green,open,devprod-8mhkibum4k1gj23b7uymmw-mkg_document_store-ccgf-contentv2,oU6wb7LITTW1j3zz8ZN9Bg,1,1,249926,0,293.0,146.5,0.0,0,p,x.x.x.x,_7m,274,38063,0,13.2,10180,true,true,8.2.0,false,22.0,,,,,,,13.273636363636363,541.1450337662337,62.16,23.262524234618944
green,open,devprod-a9agoa61kwccopnndo5wyl-mkg_document_store-ccgf-contentv2,Di-M9uy9TZSQboJHcVP_NQ,1,1,245243,0,281.6,140.8,0.0,0,r,x.x.x.x,_4u,174,137315,0,75.6,57572,true,true,8.2.0,false,24.0,a9agoa61kwccopnndo5wyl,rel_upgrade_dnd_122,"12,050","110,063",0,122k,11.708333333333334,632.4634753623188,72.73499999999996,25.148826520581807
green,open,devprod-7uzwrhbrbuxhbamk5shiif-mkg_document_store-ccgf-contentv2,Nc4ZvamzSLKgVs7m0CnLDQ,1,1,224826,143,275.7,137.8,0.06,0,r,x.x.x.x,_5c,192,8268,0,7.2,15284,true,true,8.2.0,true,20.0,,,,,,,13.738999999999999,273.9859884210526,60.5,16.55252211661572
green,open,devprod-5u8svjh3xj4kcyxi7r6ays-mkg_document_store-ccgf-contentv2,0UUb4ftJSlS0e_T3ro6q-w,1,1,224826,12,273.6,136.8,0.01,0,p,x.x.x.x,_5k,200,13387,12,12.4,19868,true,true,8.2.0,false,16.0,,,,,,,17.0375,512.6265,74.3,22.64125659056935
green,open,devprod-5hmvdrgjocpl1rjunr924r-mkg_document_store-ccgf-contentv2,KNqIvNVLROqK7jdoa2esgw,1,1,224826,0,272.9,136.4,0.0,0,r,x.x.x.x,_67,223,40606,0,26.6,26764,true,true,8.2.0,false,20.0,,,,,,,13.575,582.4175,80.2,24.13332757826819
green,open,devprod-6u8la5weuarbpbd9p0twyv-mkg_document_store-ccgf-contentv2,eG6lBfP9Rs2HqmISQ3o18w,1,1,240230,3947,271.4,135.7,1.64,0,p,x.x.x.x,_kw,752,37293,3703,34.3,53734,true,true,8.2.0,false,20.0,6u8la5weuarbpbd9p0twyv,cdgc_ui_02222023_01,"5,551","76,182",8,82k,13.553,464.46755894736845,59.7,21.551509435475012
green,open,devprod-1chjehznagjbvd8myr9cge-mkg_document_store-ccgf-contentv2,cGPzYaBhSMmmRQEEcJIg9g,1,1,285976,106,257.8,128.9,0.04,0,r,x.x.x.x,_2vt,3737,1250,96,0.89,38932,true,true,8.2.0,true,22.0,1chjehznagjbvd8myr9cge,july_newapp,"5,299","108,241",0,113k,11.713636363636363,1387.647167099567,120.50449999999991,37.25113645379919
green,open,devprod-2besuupfskoccc423ng4au-mkg_document_store-ccgf-contentv2,ru9ItvOySNilzPaCBryM0g,1,1,179339,16919,248.6,122.6,9.43,0,r,x.x.x.x,_7fx,9645,60960,5750,41.9,36982,true,true,8.2.0,false,33.0,2besuupfskoccc423ng4au,Scanner_QE_04sept_01,0,"54,638",0,54k,7.509090909090909,191.39372102272733,41.9,13.83451195462736
green,open,devprod-90cbl3jyip6latbptqwyyl-mkg_document_store-ccgf-contentv2,ptaO__zASFyCsbytkuWdYg,1,1,205348,21178,242.1,121.1,10.31,0,r,x.x.x.x,_31a,3934,203331,20965,119.1,79828,true,true,8.2.0,false,18.0,90cbl3jyip6latbptqwyyl,bulk_ingestion_QE,191,"102,509",0,102k,13.441666666666666,1477.731614705882,119.1,38.44127488398222
green,open,devprod-cwvrwj7xx68gq7u8myfyai-mkg_document_store-ccgf-contentv2,19aSuhrsSBywa2iaGs5S0g,1,1,202612,3174,234.3,117.1,1.57,0,p,x.x.x.x,_jn,707,67088,27,55.4,40692,true,true,8.2.0,false,16.0,cwvrwj7xx68gq7u8myfyai,24Nov_Scanner_CD_QE,0,0,0,101k,14.61375,342.175545,55.4,18.497987593249164
green,open,devprod-kmq9enkffoxictffpakfmd-mkg_document_store-ccgf-contentv2,34EKYDj5Qju8t_UAKIzCBQ,1,1,168623,0,227.7,113.8,0.0,0,p,x.x.x.x,_2a,82,19288,0,13.5,18308,true,true,8.2.0,false,28.0,kmq9enkffoxictffpakfmd,rel_upgrade_dnd_187,0,"168,604",0,168k,8.089285714285714,86.7878587301587,27.92999999999998,9.316000146530628
green,open,devprod-2jucmp7gwuzetefinjkpqe-mkg_document_store-ccgf-contentv2,AsdbWZrWS9CLm1pCz5--4g,1,1,201770,615,224.7,112.3,0.3,0,p,x.x.x.x,_5n,203,159054,3,87.5,56844,true,true,8.2.0,false,16.0,2jucmp7gwuzetefinjkpqe,DP_June14,0,0,0,100k,14.01125,838.497825,87.5,28.95682691525437
green,open,devprod-gyminyzqbsqkztfuwxahww-mkg_document_store-ccgf-contentv2,vA5KM3qRT7ifTeaB0VYTVQ,1,1,213448,986,220.5,110.4,0.46,0,r,x.x.x.x,_1ba,1702,61490,47,26.6,38316,true,true,8.2.0,false,15.0,gyminyzqbsqkztfuwxahww,DataDestructionSept,1,"93,045",0,93k,14.661333333333335,469.18356952380947,63.949999999999996,21.660645639588157
green,open,devprod-8npj0ywvlmxidghmqyhjof-mkg_document_store-ccgf-contentv2,hot1d66RQ9y6yP-dtuvwhQ,1,1,228294,425,219.9,109.9,0.19,0,r,x.x.x.x,_7n,275,13024,0,9.1,15788,true,true,8.2.0,false,16.0,,,,,,,13.71375,503.7760783333333,70.5,22.444956634694872
