index,shard,prirep,ip,segment,generation,docs.count,docs.deleted,size,size.memory,committed,searchable,version,compound,timestamp,username,volume,segments_count
devprod-gcj3yocg0qkirojq9gncwg-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_15m,1498,1001039,0,612.9mb,275116,true,true,8.2.0,false,,,,22
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_3tn,4955,161426,0,118.1mb,58388,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_3zj,5167,159533,0,117.1mb,58052,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_42c,5268,176026,0,129.9mb,63684,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_44s,5356,144945,28,112mb,58932,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_47v,5467,152791,25,116.7mb,61460,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_4ac,5556,154099,5,113.7mb,58076,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_4an,5567,8697,0,6.4mb,13756,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_4dd,5665,185053,0,134.6mb,62852,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_4g5,5765,171314,0,125mb,57244,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_4i4,5836,15638,3,13.1mb,17212,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_4jj,5887,1873,0,1.3mb,11676,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_4jk,5888,2067,0,1.5mb,11708,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_4jl,5889,780,8,786.8kb,12652,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_4jr,5895,135889,41,105.6mb,57268,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_4l5,5945,2934,0,1014.2kb,6892,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_4l8,5948,4808,0,1.6mb,7140,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_4l9,5949,896,0,790kb,27532,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_4la,5950,5000,0,1.6mb,7132,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_4lb,5951,5000,0,1.6mb,7188,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_4lj,5959,6859,0,2.6mb,17644,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_4lk,5960,1,0,23kb,11340,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_4ll,5961,1,0,23.1kb,11340,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_4lm,5962,1,0,23kb,11340,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,r,x.x.x.x,_4ln,5963,2259859,0,1.6gb,560548,true,true,8.2.0,false,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_3tn,4955,161426,0,118.1mb,58388,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_3zj,5167,159533,0,117.1mb,58052,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_42c,5268,176026,0,129.9mb,63684,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_44s,5356,144945,28,112mb,58932,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_47v,5467,152791,25,116.7mb,61460,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_4ac,5556,154099,5,113.7mb,58076,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_4an,5567,8697,0,6.4mb,13756,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_4dd,5665,185053,0,134.6mb,62852,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_4g5,5765,171314,0,125mb,57244,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_4i4,5836,15638,3,13.1mb,17212,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_4jj,5887,1873,0,1.3mb,11676,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_4jk,5888,2067,0,1.5mb,11708,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_4jl,5889,780,8,786.8kb,12652,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_4jr,5895,135889,41,105.6mb,57268,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_4l5,5945,2934,0,1014.2kb,6892,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_4l8,5948,4808,0,1.6mb,7140,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_4l9,5949,896,0,790kb,27532,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_4la,5950,5000,0,1.6mb,7132,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_4lb,5951,5000,0,1.6mb,7188,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_4lj,5959,6859,0,2.6mb,17644,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_4lk,5960,1,0,23kb,11340,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_4ll,5961,1,0,23.1kb,11340,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_4lm,5962,1,0,23kb,11340,true,true,8.2.0,true,,,,48
devprod-71gtlj4rqe2glwqvmirxgl-mkg_document_store-ccgf-contentv2,0,p,x.x.x.x,_4ln,5963,2259859,0,1.6gb,560548,true,true,8.2.0,false,,,,48
index_15m_slice12,0,p,x.x.x.x,_7b,263,706733,0,119.6mb,83500,true,true,8.2.0,false,,,,62
index_15m_slice12,0,p,x.x.x.x,_a2,362,200037,0,34.2mb,40116,true,true,8.2.0,true,,,,62
index_15m_slice12,0,p,x.x.x.x,_ap,385,25836,0,4.5mb,25148,true,true,8.2.0,true,,,,62
index_15m_slice12,0,p,x.x.x.x,_b6,402,24366,0,4.5mb,24524,true,true,8.2.0,true,,,,62
index_15m_slice12,0,p,x.x.x.x,_bn,419,13499,0,2.8mb,24876,true,true,8.2.0,true,,,,62
index_15m_slice12,0,p,x.x.x.x,_cv,463,71467,0,13.9mb,30148,true,true,8.2.0,true,,,,62
index_15m_slice12,0,p,x.x.x.x,_cx,465,80996,0,15.5mb,30404,true,true,8.2.0,true,,,,62
